student_id,age,gender,years_in_program,cumulative_gpa,backlogs_count,attendance_percentage,consecutive_absences_max,daily_study_hours,class_participation_score,extracurricular_involvement_score,peer_collaboration_score,ct1_marks_25,ct2_marks_25,assignment_marks_15,mid_sem_marks_35,risk_category
2489,20,Other,1,6.55,6,69.3,7,1.85,5.96,9.0,4.61,15.4,15.6,7.0,20.7,Moderate-Risk
2490,19,Other,4,7.54,1,83.7,1,1.26,7.16,5.78,8.23,18.1,8.7,10.6,22.8,Moderate-Risk
2491,19,Female,1,6.54,0,88.7,0,4.47,4.4,,5.47,16.3,16.3,9.8,20.5,Moderate-Risk
2492,18,Male,3,6.83,2,70.6,2,0.0,3.49,4.22,7.03,13.0,20.9,8.0,22.1,Moderate-Risk
2493,22,Male,3,3.29,3,73.4,2,2.38,6.21,10.0,4.02,14.0,11.4,3.5,21.9,High-Risk
2494,20,Male,4,6.01,2,75.2,0,2.42,6.46,2.32,6.92,23.5,13.3,9.1,21.9,Moderate-Risk
2495,19,Male,1,7.17,3,69.7,1,1.35,8.53,5.96,8.18,12.4,17.4,11.3,22.2,Moderate-Risk
2496,18,Male,1,5.45,2,86.2,0,4.17,9.23,9.52,7.44,12.7,12.7,11.7,29.3,Moderate-Risk
2497,21,Male,4,6.52,3,60.2,2,2.7,5.16,2.55,5.36,11.8,15.5,7.7,22.2,Moderate-Risk
2498,22,Male,2,4.22,3,38.3,3,0.0,4.06,8.18,5.38,11.1,19.2,7.7,23.4,High-Risk
2499,17,Male,1,5.47,2,77.2,1,1.63,3.91,8.17,6.28,10.9,12.6,9.0,15.6,High-Risk
2500,22,Male,1,8.13,0,92.2,1,4.11,8.39,4.47,6.76,22.5,17.9,10.4,25.8,Good-Performance
2501,21,Female,4,5.94,4,74.4,4,3.13,2.46,1.27,7.12,8.2,14.4,6.8,20.8,High-Risk
2502,17,Male,4,7.9,0,92.9,0,2.71,5.76,6.26,4.73,16.8,20.6,9.1,15.0,Good-Performance
2503,21,Female,2,7.18,1,72.4,0,0.16,6.66,4.86,7.77,13.9,15.8,7.6,28.7,Moderate-Risk
2504,17,Male,2,7.87,2,78.5,4,4.01,5.51,4.67,6.54,20.3,16.0,9.6,28.5,Moderate-Risk
2505,17,Male,3,5.28,0,78.7,1,2.36,5.85,6.39,6.46,13.9,15.9,7.4,16.8,High-Risk
2506,17,Male,1,6.75,0,64.6,1,0.21,5.42,5.07,5.8,9.9,9.5,8.5,24.4,High-Risk
2507,19,Male,4,6.62,1,75.7,1,2.8,4.6,1.87,7.5,16.9,14.4,10.5,22.3,Moderate-Risk
2508,20,Male,1,5.05,1,75.9,3,2.49,2.86,4.81,4.24,11.4,6.9,9.5,19.0,High-Risk
2509,19,Male,1,7.47,0,81.6,1,2.47,7.7,5.77,4.81,13.2,16.7,11.4,19.9,Moderate-Risk
2510,17,Female,2,7.01,2,76.3,3,2.12,6.3,6.03,6.29,20.7,16.4,9.9,27.7,Moderate-Risk
2511,18,Male,1,9.09,0,88.5,0,3.69,8.47,7.6,5.65,21.0,25.0,12.7,33.8,Good-Performance
2512,22,Male,2,5.94,1,69.6,3,2.43,6.17,1.16,6.67,18.2,13.8,8.1,24.1,Moderate-Risk
2513,22,Female,3,3.67,4,56.8,3,1.29,4.44,7.06,8.73,8.7,13.6,7.2,9.7,High-Risk
2514,21,Male,2,7.45,0,100.0,0,4.14,7.94,4.28,6.7,20.8,19.3,13.5,29.8,Good-Performance
2515,17,Female,3,4.41,2,69.5,3,0.4,5.67,5.41,6.43,19.3,16.9,10.8,24.3,Moderate-Risk
2516,21,Male,1,8.86,0,94.3,0,4.34,7.53,6.78,8.87,22.8,24.7,13.8,35.0,Good-Performance
2517,21,Male,2,8.22,0,77.1,3,4.12,5.69,3.52,6.71,19.1,20.4,11.5,27.6,Good-Performance
2518,20,Male,2,5.8,5,94.0,0,2.25,10.0,4.27,8.58,10.9,16.1,7.5,19.1,Moderate-Risk
2519,17,Male,3,6.31,3,74.9,2,2.71,8.19,6.17,6.22,21.0,16.2,8.8,21.1,Moderate-Risk
2520,22,Female,1,4.85,2,65.6,3,3.3,7.85,3.86,6.48,16.2,18.5,5.8,20.7,Moderate-Risk
2521,19,Male,4,6.22,2,79.0,3,3.71,8.27,5.7,5.64,17.6,25.0,11.5,26.2,Moderate-Risk
2522,17,Male,1,7.22,0,74.3,1,2.71,6.22,2.88,6.92,17.6,13.1,11.3,32.4,Moderate-Risk
2523,18,Male,1,8.64,1,88.2,1,3.32,7.04,7.46,7.12,23.0,19.6,15.0,29.0,Good-Performance
2524,19,Female,1,7.94,0,73.1,3,3.91,6.73,6.54,7.41,17.3,17.8,11.1,31.2,Good-Performance
2525,17,Female,3,6.94,0,89.0,2,3.71,6.17,3.51,6.87,18.5,18.2,10.1,23.9,Moderate-Risk
2526,18,Female,1,9.85,0,100.0,0,3.75,9.81,,6.74,25.0,18.3,14.6,35.0,Good-Performance
2527,19,Female,1,6.08,0,71.4,1,1.27,4.7,5.88,6.76,14.8,11.1,9.6,18.2,Moderate-Risk
2528,22,Female,2,3.24,5,52.0,2,1.46,3.0,3.13,7.8,9.8,16.5,5.5,16.2,High-Risk
2529,17,Male,2,4.61,5,57.7,2,0.36,2.94,6.41,5.77,9.4,16.0,6.7,11.7,High-Risk
2530,20,Female,1,9.18,0,85.2,2,1.93,6.95,6.46,4.39,18.1,14.7,13.1,32.0,Good-Performance
2531,22,Male,3,6.43,0,65.3,3,1.7,5.2,1.86,4.55,15.5,21.8,11.6,29.6,Moderate-Risk
2532,21,Male,3,6.35,1,70.6,0,3.0,5.28,0.17,6.41,21.8,14.0,8.5,23.6,Moderate-Risk
2533,22,Female,1,6.34,2,84.1,0,3.46,6.32,4.22,4.97,16.4,17.7,9.3,19.3,Moderate-Risk
2534,18,Male,1,4.99,4,73.5,0,1.5,4.19,3.55,5.08,15.0,14.0,8.8,35.0,Moderate-Risk
2535,21,Male,2,4.53,3,71.8,3,1.76,6.79,6.3,5.56,14.2,14.6,7.8,23.6,Moderate-Risk
2536,22,Male,4,6.7,1,85.1,1,3.02,5.19,3.7,6.63,12.4,18.0,12.0,30.2,Moderate-Risk
2537,18,Male,3,6.84,3,73.8,2,1.84,4.4,3.82,8.26,15.1,18.6,12.7,23.1,Moderate-Risk
2538,19,Female,2,7.55,1,78.5,0,2.19,5.65,8.65,3.89,14.1,15.5,10.8,19.9,Moderate-Risk
2539,20,Male,4,7.55,1,83.8,1,3.07,6.51,7.55,7.84,22.1,23.3,9.1,23.3,Moderate-Risk
2540,19,Female,2,5.07,2,78.1,1,1.08,7.38,1.98,7.94,11.8,18.3,6.6,20.8,Moderate-Risk
2541,18,Male,2,3.97,2,68.5,3,0.64,5.07,7.73,6.41,7.2,10.4,6.8,16.0,High-Risk
2542,22,Female,4,4.79,4,76.6,2,1.08,2.96,8.17,5.28,5.7,11.6,8.2,11.7,High-Risk
2543,22,Male,3,10.0,0,100.0,0,5.21,9.55,4.76,8.05,22.8,25.0,14.9,35.0,Good-Performance
2544,19,Female,2,8.0,0,74.7,2,2.32,7.83,4.26,6.65,10.5,18.7,12.4,23.5,Moderate-Risk
2545,21,Male,3,7.06,0,95.7,0,3.45,6.8,1.26,6.12,20.7,19.1,15.0,23.0,Good-Performance
2546,19,Male,4,5.96,4,67.6,2,0.8,5.88,2.35,3.46,14.4,16.4,9.2,16.1,High-Risk
2547,21,Male,1,7.32,1,69.7,1,1.89,8.25,4.82,7.34,12.4,18.0,9.6,21.2,High-Risk
2548,20,Male,2,4.61,1,77.9,1,2.56,4.55,4.1,8.0,16.6,12.2,6.3,18.4,High-Risk
2549,19,Male,2,5.65,1,69.9,0,1.38,6.75,4.36,4.26,11.7,12.6,8.5,16.6,High-Risk
2550,17,Female,4,5.23,1,65.3,5,3.53,7.5,5.76,5.17,14.2,11.5,9.6,27.5,Moderate-Risk
2551,20,Female,1,7.91,0,92.3,0,3.5,7.83,8.59,5.86,22.9,25.0,13.3,27.6,Good-Performance
2552,18,Female,1,6.96,1,100.0,0,4.04,5.66,3.86,5.71,22.6,21.5,9.5,19.4,Moderate-Risk
2553,18,Male,2,4.83,1,73.6,1,2.44,7.59,3.87,5.44,10.2,13.3,8.1,17.5,High-Risk
2554,18,Male,1,5.84,3,72.5,2,2.24,7.36,4.78,8.37,10.5,15.8,10.0,20.1,Moderate-Risk
2555,22,Female,3,7.88,1,67.0,0,1.92,7.28,4.52,9.45,16.5,20.5,8.5,16.0,Moderate-Risk
2556,17,Female,2,6.73,5,88.9,1,1.95,6.25,8.43,6.58,19.6,12.9,8.9,20.2,High-Risk
2557,21,Male,4,6.01,1,72.5,3,2.08,7.96,4.65,5.59,13.7,16.2,11.3,20.3,Moderate-Risk
2558,22,Female,3,6.67,0,67.8,3,2.31,5.0,6.86,6.24,19.9,19.1,9.1,22.9,Moderate-Risk
2559,17,Male,2,6.34,4,81.1,2,2.95,7.95,10.0,4.9,14.2,13.5,12.0,24.9,Moderate-Risk
2560,20,Female,4,6.64,1,84.4,1,1.4,6.2,8.52,5.92,16.0,18.3,10.0,22.3,Moderate-Risk
2561,20,Female,1,5.65,1,80.3,0,1.19,3.5,4.68,6.52,11.9,22.0,8.4,18.6,Moderate-Risk
2562,19,Female,3,5.53,2,65.6,2,1.15,4.13,4.11,6.8,15.2,8.6,9.8,17.1,High-Risk
2563,21,Male,3,3.38,1,67.1,0,1.36,5.94,3.13,7.02,13.1,15.6,6.5,19.4,Moderate-Risk
2564,19,Female,1,4.88,3,63.8,2,0.56,5.31,5.25,5.35,8.2,7.2,4.8,13.7,High-Risk
2565,19,Male,1,5.45,1,82.7,1,1.78,7.08,1.89,6.61,14.1,11.2,9.0,24.0,Moderate-Risk
2566,19,Female,2,8.27,0,88.2,0,3.27,6.58,9.52,5.78,15.1,17.3,11.6,21.4,Moderate-Risk
2567,21,Male,2,5.45,4,67.9,5,0.99,5.52,3.95,7.42,12.6,13.6,7.6,14.6,High-Risk
2568,20,Female,3,7.2,0,86.4,2,2.72,7.69,5.12,7.16,13.7,18.9,10.7,25.4,Moderate-Risk
2569,19,Female,1,7.76,1,70.1,4,2.12,10.0,5.59,9.48,18.5,17.8,9.8,20.7,Good-Performance
2570,22,Male,1,4.28,0,64.9,2,0.29,4.26,2.65,6.34,11.6,6.8,6.9,11.9,High-Risk
2571,21,Male,4,5.5,1,80.4,0,4.12,7.79,7.05,5.27,18.1,15.5,9.4,24.0,Moderate-Risk
2572,22,Female,1,9.21,0,87.9,0,3.19,8.59,5.99,4.9,23.1,15.0,14.8,25.9,Good-Performance
2573,21,Male,4,7.47,2,75.4,2,1.05,6.78,4.5,6.59,18.2,19.9,11.6,28.2,Moderate-Risk
2574,19,Male,3,3.76,2,64.5,2,1.31,2.86,5.81,2.07,6.9,9.1,7.0,14.2,High-Risk
2575,21,Male,3,7.6,0,76.2,4,2.39,8.76,4.88,6.14,15.1,21.5,10.5,23.6,Moderate-Risk
2576,18,Male,2,4.58,0,93.6,0,2.12,6.73,5.02,5.47,11.4,11.1,8.0,21.9,High-Risk
2577,18,Female,4,7.08,1,93.0,0,2.97,6.32,3.71,5.05,18.0,20.0,10.6,25.4,Good-Performance
2578,19,Female,4,5.95,2,81.5,3,2.44,4.7,5.29,6.14,17.7,8.4,8.9,19.6,High-Risk
2579,22,Male,3,6.54,0,72.2,2,2.37,6.53,5.89,4.74,13.5,20.2,11.0,21.1,High-Risk
2580,20,Male,3,5.92,3,64.8,3,1.87,4.22,3.4,3.47,13.1,15.6,6.3,18.9,Moderate-Risk
2581,19,Male,2,7.61,2,77.4,1,3.54,5.47,5.63,6.82,20.2,15.1,9.0,18.4,Moderate-Risk
2582,19,Male,1,5.85,5,69.6,2,0.05,4.86,1.2,5.41,9.2,12.3,10.1,21.3,High-Risk
2583,18,Female,4,6.61,4,61.3,1,1.13,5.77,7.54,6.65,19.8,13.8,8.0,18.1,Moderate-Risk
2584,20,Male,1,4.52,4,70.4,1,0.82,6.31,2.6,6.51,14.4,12.4,6.2,20.8,High-Risk
2585,19,Male,2,8.3,2,86.3,2,1.37,6.41,1.6,7.07,14.9,12.0,11.9,20.1,Moderate-Risk
2586,20,Female,2,7.46,1,59.6,3,2.21,5.57,4.05,6.43,15.0,15.0,10.4,26.7,Moderate-Risk
2587,19,Male,3,5.32,1,56.5,2,0.69,4.89,5.51,6.84,16.4,9.9,6.9,12.0,High-Risk
2588,18,Female,3,9.53,0,96.1,0,4.17,6.36,4.47,8.8,17.7,22.7,12.5,29.6,Good-Performance
2589,22,Male,3,5.95,1,78.5,1,2.28,5.37,6.69,6.56,17.8,13.8,8.9,19.7,Moderate-Risk
2590,19,Male,1,6.2,2,70.9,3,2.44,5.52,4.59,6.93,22.9,12.9,9.8,23.2,Moderate-Risk
2591,17,Male,1,5.68,1,88.0,0,2.77,7.53,4.67,6.66,18.2,18.1,11.2,23.1,Moderate-Risk
2592,19,Female,1,7.5,2,72.8,4,1.82,8.8,4.81,3.91,16.8,18.7,9.6,20.2,Moderate-Risk
2593,20,Female,4,8.7,0,85.6,3,4.23,5.4,8.5,5.87,25.0,19.9,11.3,25.7,Good-Performance
2594,17,Male,1,6.4,1,67.8,1,3.35,6.22,4.27,8.25,11.8,15.5,7.9,23.6,Moderate-Risk
2595,18,Male,4,7.19,0,82.8,1,2.24,6.76,10.0,7.07,18.7,19.0,10.5,28.5,Good-Performance
2596,17,Male,1,6.45,1,89.0,2,4.06,6.49,9.08,5.57,18.3,16.4,9.5,25.5,Moderate-Risk
2597,20,Female,4,7.8,1,75.8,4,2.3,5.85,2.74,6.72,12.2,15.4,7.6,24.7,Moderate-Risk
2598,21,Female,3,7.21,0,83.9,2,2.15,8.47,6.97,5.02,13.5,14.7,11.3,31.8,Moderate-Risk
2599,22,Female,4,8.12,0,86.9,0,3.92,3.71,3.89,6.77,17.8,19.7,12.2,24.0,Good-Performance
2600,19,Female,3,7.51,0,92.1,2,3.58,5.49,5.42,5.37,19.7,19.4,13.3,24.9,Moderate-Risk
2601,22,Male,3,5.52,4,69.8,2,2.08,7.46,1.92,6.75,13.2,15.0,6.9,10.9,High-Risk
2602,18,Female,3,6.69,4,83.9,2,1.68,7.88,4.96,5.05,14.1,8.5,7.1,21.4,Moderate-Risk
2603,21,Female,1,7.19,2,84.2,0,3.52,9.14,10.0,7.15,19.0,19.5,11.3,19.4,Moderate-Risk
2604,20,Male,4,4.7,8,72.1,1,1.33,6.17,3.58,2.63,15.6,9.2,6.4,18.6,High-Risk
2605,21,Female,3,6.01,6,71.1,3,1.6,6.23,6.67,5.59,6.3,8.6,7.7,15.0,High-Risk
2606,21,Male,1,4.25,7,60.2,3,2.32,1.73,5.44,4.2,10.4,6.4,5.5,12.8,High-Risk
2607,20,Female,2,4.25,4,58.6,6,0.06,4.83,4.13,4.87,12.7,9.5,8.9,15.6,High-Risk
2608,18,Female,2,10.0,0,93.4,0,3.68,8.83,7.63,1.6,21.7,21.6,13.1,27.8,Good-Performance
2609,20,Female,4,6.99,1,64.3,1,2.9,4.8,4.28,4.92,15.8,17.3,8.4,20.6,High-Risk
2610,21,Male,3,8.29,0,87.6,0,4.5,7.63,5.12,6.91,24.3,25.0,13.4,28.6,Good-Performance
2611,22,Male,2,7.55,0,74.2,0,3.63,8.32,5.68,5.32,18.6,11.8,9.2,21.7,Good-Performance
2612,22,Female,3,6.08,0,78.8,1,1.27,8.52,7.64,7.39,15.5,9.9,8.7,24.2,Moderate-Risk
2613,18,Female,1,4.85,4,70.9,1,1.59,5.6,4.42,7.46,12.5,15.2,5.4,16.9,High-Risk
2614,20,Male,2,6.61,1,86.7,0,2.25,6.53,9.72,6.74,8.6,15.6,10.7,15.6,Moderate-Risk
2615,17,Female,4,8.5,0,92.8,0,6.06,9.01,1.61,7.37,25.0,19.0,14.5,29.8,Good-Performance
2616,21,Male,1,8.28,0,83.8,2,4.47,6.9,4.0,6.77,25.0,22.7,11.2,25.0,Good-Performance
2617,22,Female,2,7.06,2,67.3,2,2.7,7.75,7.67,7.36,20.8,20.4,9.7,28.2,Moderate-Risk
2618,17,Female,1,5.41,3,71.0,0,1.84,4.65,4.06,4.91,13.0,14.0,7.8,14.6,High-Risk
2619,20,Male,1,4.86,2,81.0,1,1.78,6.98,5.54,5.1,15.3,10.9,6.0,16.1,High-Risk
2620,22,Male,1,5.07,3,71.2,2,2.45,5.59,3.27,4.86,14.1,6.6,9.0,19.0,High-Risk
2621,22,Female,1,8.55,0,85.4,0,2.75,6.4,2.36,7.27,20.6,21.3,10.1,29.0,Good-Performance
2622,19,Female,2,9.37,0,91.8,1,5.03,8.27,4.16,5.37,25.0,20.9,10.3,27.0,Good-Performance
2623,17,Female,4,5.46,3,78.1,0,1.46,5.87,6.71,5.72,10.5,13.5,9.8,23.0,Moderate-Risk
2624,22,Male,1,7.66,2,83.0,1,2.44,7.8,3.99,5.9,16.9,10.3,10.2,22.3,Moderate-Risk
2625,22,Other,4,9.0,0,100.0,1,3.0,6.44,5.01,6.53,17.9,21.3,13.7,22.3,Good-Performance
2626,20,Male,3,5.75,2,73.6,2,1.76,5.96,4.19,7.11,9.4,11.4,8.6,19.9,High-Risk
2627,22,Male,1,6.54,1,83.7,2,3.43,5.44,6.56,7.01,16.0,17.0,8.8,20.8,Moderate-Risk
2628,17,Male,2,7.44,2,75.5,1,1.33,8.35,1.99,3.97,13.0,20.0,13.0,19.2,Moderate-Risk
2629,20,Female,1,5.95,4,69.3,3,1.66,6.63,4.97,6.83,9.4,11.2,8.2,25.4,High-Risk
2630,17,Female,3,5.1,1,68.6,0,0.7,5.61,4.5,6.03,8.3,20.6,6.8,15.6,High-Risk
2631,22,Female,3,5.35,1,68.1,1,1.68,5.59,3.37,6.36,12.2,13.4,9.7,21.8,Moderate-Risk
2632,21,Female,2,9.34,1,86.2,0,2.34,9.96,7.63,6.47,21.9,22.6,12.5,29.7,Good-Performance
2633,22,Male,1,7.68,0,96.8,0,4.18,9.19,1.72,5.62,24.7,20.3,15.0,24.2,Good-Performance
2634,20,Male,1,6.88,2,77.6,2,2.21,5.26,5.92,7.48,22.6,18.1,12.0,19.5,Moderate-Risk
2635,17,Male,3,5.64,4,74.1,3,2.96,7.46,6.1,6.17,14.2,12.6,8.7,17.2,Moderate-Risk
2636,17,Male,1,5.15,2,75.7,0,3.13,5.07,4.41,7.82,17.1,16.6,6.9,23.4,Moderate-Risk
2637,19,Male,2,7.45,0,69.4,2,2.51,6.31,9.08,6.19,16.5,24.0,8.8,25.0,Moderate-Risk
2638,21,Female,3,5.34,3,80.9,3,2.86,2.95,6.06,5.56,15.0,11.0,5.2,26.0,High-Risk
2639,17,Female,3,5.98,0,75.4,0,3.67,7.43,3.76,5.43,17.4,8.6,9.7,18.6,Moderate-Risk
2640,22,Female,1,7.33,1,69.2,1,2.0,5.32,6.42,6.02,19.4,14.8,11.6,32.2,Moderate-Risk
2641,18,Male,2,5.96,8,80.2,0,3.47,5.85,4.25,7.54,16.8,16.2,9.2,24.6,Moderate-Risk
2642,19,Male,2,5.74,1,79.6,0,2.32,4.18,4.38,5.63,14.1,15.7,9.9,27.5,Moderate-Risk
2643,18,Male,4,5.97,3,67.0,1,1.47,6.17,7.45,6.53,17.0,13.7,10.2,21.4,Moderate-Risk
2644,19,Male,2,7.07,4,80.1,4,2.51,6.32,6.28,8.69,13.2,18.7,11.4,20.0,Moderate-Risk
2645,19,Male,2,6.11,2,78.6,2,2.08,4.18,7.34,4.03,16.5,13.2,9.0,17.0,Moderate-Risk
2646,17,Male,1,7.21,1,96.1,0,1.84,7.39,0.23,5.07,18.6,21.1,10.6,30.1,Good-Performance
2647,20,Male,3,4.42,6,59.7,2,0.09,4.33,5.91,6.31,4.3,9.1,5.4,13.7,High-Risk
2648,21,Female,3,8.62,0,91.5,0,5.23,9.52,8.24,4.33,20.9,18.4,15.0,29.2,Good-Performance
2649,22,Male,3,5.81,0,73.7,1,2.86,5.23,2.96,6.81,19.4,16.7,8.9,26.9,Moderate-Risk
2650,18,Male,3,8.01,2,88.3,3,4.32,7.73,5.55,5.34,18.0,18.9,13.8,28.6,Moderate-Risk
2651,22,Male,4,7.41,1,81.7,1,2.71,4.68,4.76,5.26,18.7,24.0,10.3,24.1,Moderate-Risk
2652,22,Male,4,5.95,2,78.1,2,1.21,6.04,6.65,7.48,12.3,15.2,7.0,19.7,Moderate-Risk
2653,22,Male,2,5.78,0,63.5,4,0.25,5.89,4.12,4.29,11.9,13.7,8.3,18.8,Moderate-Risk
2654,19,Male,1,6.6,4,74.7,2,2.55,6.23,6.81,3.25,16.4,13.7,8.3,18.7,High-Risk
2655,22,Female,4,6.49,2,74.0,2,2.67,5.89,4.64,3.0,14.0,13.5,6.7,25.8,Moderate-Risk
2656,20,Male,3,7.56,0,66.8,3,2.69,9.02,10.0,7.23,14.2,17.2,11.8,27.0,Moderate-Risk
2657,17,Female,4,5.72,2,76.2,0,1.32,5.39,5.95,7.34,7.0,12.4,5.7,18.4,High-Risk
2658,18,Male,2,7.38,0,69.7,2,4.0,7.18,9.8,4.82,15.5,18.4,13.5,29.9,Moderate-Risk
2659,21,Male,4,1.74,5,57.4,3,0.45,3.83,6.52,7.36,5.2,3.8,3.1,9.8,High-Risk
2660,17,Male,1,6.77,4,72.6,0,2.04,4.69,4.47,5.83,9.9,9.1,9.3,20.1,High-Risk
2661,19,Male,3,8.41,1,84.7,2,2.89,5.46,5.31,6.14,15.8,16.8,12.4,25.9,Moderate-Risk
2662,21,Male,2,6.37,1,75.3,4,2.0,4.79,6.0,7.33,12.1,12.5,10.6,19.8,Moderate-Risk
2663,17,Female,1,5.24,2,72.0,1,2.33,6.57,0.64,3.63,10.3,14.7,6.1,17.9,High-Risk
2664,19,Male,1,5.93,2,72.4,3,0.7,7.77,7.15,7.51,18.4,12.0,9.1,23.0,Moderate-Risk
2665,18,Female,1,1.37,2,53.3,4,0.15,4.68,5.57,3.15,1.6,8.7,2.6,9.9,High-Risk
2666,20,Male,1,4.53,3,92.0,0,2.55,5.65,6.32,3.67,15.4,11.5,8.5,25.4,High-Risk
2667,18,Male,4,6.68,1,82.1,1,3.27,6.16,6.46,4.01,20.8,25.0,8.5,24.6,Good-Performance
2668,22,Male,4,5.76,3,64.7,2,2.98,5.84,2.64,7.01,16.4,13.5,9.4,17.8,Moderate-Risk
2669,17,Male,4,5.49,0,64.6,3,3.33,4.1,5.4,6.75,14.5,15.9,10.8,15.5,High-Risk
2670,22,Male,4,2.72,3,66.2,3,1.45,5.91,5.24,7.43,13.6,7.3,5.2,8.1,High-Risk
2671,21,Female,4,3.77,3,50.9,5,0.71,5.1,2.74,5.88,10.8,9.4,6.6,12.1,High-Risk
2672,22,Female,4,8.14,1,76.3,1,3.42,5.55,8.13,5.46,18.6,20.7,12.5,23.9,Moderate-Risk
2673,22,Other,1,6.65,1,71.5,1,3.31,8.75,8.97,7.41,21.8,18.0,11.3,22.8,Moderate-Risk
2674,18,Male,1,5.92,7,70.0,4,1.04,3.51,4.45,5.39,11.4,14.3,4.8,17.2,High-Risk
2675,22,Female,4,5.68,0,81.9,1,1.54,6.16,6.24,6.44,9.0,17.5,6.7,16.6,High-Risk
2676,20,Female,2,6.0,1,68.2,3,1.97,7.28,5.1,6.24,17.4,22.4,8.8,28.3,Moderate-Risk
2677,22,Female,3,4.77,3,75.9,1,3.83,6.66,4.49,6.15,16.8,15.6,8.1,18.1,High-Risk
2678,22,Other,3,3.74,2,40.2,2,0.65,3.07,4.32,8.56,10.4,9.6,5.0,16.3,High-Risk
2679,20,Female,2,6.27,1,71.8,1,3.33,5.44,2.68,7.34,14.5,14.4,9.6,18.5,Moderate-Risk
2680,19,Female,2,8.37,3,84.6,2,2.18,5.45,5.93,6.71,18.4,15.2,12.0,22.9,Moderate-Risk
2681,17,Female,3,7.19,0,82.1,0,4.51,7.15,3.92,5.75,20.5,16.9,10.4,26.6,Moderate-Risk
2682,17,Male,2,8.96,3,90.9,0,2.86,8.48,6.39,6.69,15.4,19.5,9.6,27.8,Moderate-Risk
2683,19,Female,2,3.88,1,47.4,1,1.3,1.63,4.29,6.7,4.2,14.6,7.3,18.5,High-Risk
2684,21,Male,3,7.17,1,68.3,4,0.9,6.92,2.83,6.56,15.2,16.9,11.2,16.9,Moderate-Risk
2685,20,Female,2,6.25,1,80.6,1,3.29,5.52,3.8,5.4,18.9,14.6,9.7,31.8,Moderate-Risk
2686,19,Female,2,7.34,1,82.3,0,3.63,6.28,5.88,3.65,12.5,12.3,9.0,28.7,Moderate-Risk
2687,18,Male,3,7.0,2,77.4,0,1.26,4.6,4.47,5.27,10.9,12.5,8.8,21.8,High-Risk
2688,20,Male,2,5.7,6,75.8,4,3.03,4.95,3.3,6.92,15.0,15.0,7.9,21.3,Moderate-Risk
2689,20,Male,4,2.04,6,44.7,2,0.0,6.52,8.37,4.31,6.2,8.8,4.6,10.5,High-Risk
2690,22,Male,2,6.67,0,80.7,1,4.0,6.61,2.43,8.42,17.3,22.6,8.6,23.6,Moderate-Risk
2691,21,Male,4,6.86,2,97.5,0,2.5,7.11,7.75,6.69,21.1,20.3,10.5,18.9,Moderate-Risk
2692,20,Female,4,5.21,7,58.0,5,2.52,3.48,7.4,7.7,9.5,8.4,6.7,11.8,High-Risk
2693,22,Female,4,7.39,0,69.7,1,3.1,10.0,6.91,6.78,18.8,15.3,11.9,19.7,Moderate-Risk
2694,19,Female,3,6.01,2,80.7,2,2.98,6.85,,2.97,17.8,17.9,6.9,27.5,Moderate-Risk
2695,22,Male,3,6.38,0,67.6,2,3.28,5.74,3.6,5.45,14.3,18.3,7.2,19.0,High-Risk
2696,19,Male,2,4.99,1,85.0,0,1.62,7.47,4.04,5.39,16.7,14.0,8.9,23.8,Moderate-Risk
2697,17,Male,3,6.35,0,100.0,0,2.9,7.85,8.99,5.17,20.2,23.2,12.8,24.2,Good-Performance
2698,19,Female,1,5.35,5,67.0,1,0.86,5.27,7.26,6.66,13.9,17.0,7.7,18.0,Moderate-Risk
2699,17,Male,1,4.41,2,70.6,1,1.35,5.27,6.15,4.57,11.5,14.9,7.3,16.8,High-Risk
2700,17,Male,1,8.59,2,74.5,1,5.14,4.6,4.02,3.64,24.2,20.7,10.5,25.1,Good-Performance
2701,22,Male,3,6.86,2,85.3,1,3.04,5.9,3.38,5.1,18.7,10.3,9.5,28.8,Moderate-Risk
2702,21,Female,1,6.56,3,56.1,1,1.44,4.84,2.83,7.08,17.3,11.9,7.5,21.4,High-Risk
2703,18,Male,3,7.4,1,74.5,3,4.52,7.13,3.77,5.89,18.6,18.1,9.1,31.1,Moderate-Risk
2704,22,Female,1,5.55,3,73.6,2,2.32,5.49,4.63,4.6,12.4,19.4,9.3,20.6,High-Risk
2705,17,Female,1,4.51,1,79.3,0,2.87,7.13,5.5,5.67,8.7,19.3,7.7,26.4,High-Risk
2706,18,Female,2,7.55,1,68.3,2,3.19,6.38,7.57,7.77,18.6,14.6,11.1,24.0,Moderate-Risk
2707,21,Male,4,5.03,2,61.7,3,1.64,3.66,9.44,6.31,10.3,14.5,6.7,14.8,High-Risk
2708,18,Male,2,6.02,1,61.8,1,0.88,8.22,8.18,7.29,16.8,13.2,11.1,16.8,Moderate-Risk
2709,21,Male,4,5.63,6,70.7,2,2.89,5.09,2.65,6.57,22.0,5.5,6.8,22.4,High-Risk
2710,22,Male,1,7.64,1,73.0,3,1.16,7.54,3.66,3.88,22.0,24.2,12.0,31.0,Good-Performance
2711,17,Female,2,8.42,2,77.9,0,3.85,4.7,3.26,5.6,19.2,10.5,10.6,28.6,Moderate-Risk
2712,17,Male,1,6.52,1,85.5,1,2.92,7.97,7.38,7.95,17.2,8.2,8.3,22.8,High-Risk
